chainage,true_wse,raster_value
66.2,212.685145409,212.3331604
66.1,212.685206075,212.3210297
66.0,212.685266745,212.2872009
65.9,212.68532742,212.3328247
65.8,212.685388099,212.4023743
65.7,212.685448783,212.3473358
65.6,212.685509472,212.3314667
65.5,212.685570165,212.3680267
65.4,212.685630863,212.3680573
65.3,212.685691566,212.3652039
65.2,212.685752273,212.4007874
65.1,212.685812984,212.4404297
65.0,212.6858737,212.4843597
64.9,212.685934421,212.5163727
64.8,212.685995146,212.5414886
64.7,212.686055876,212.5457458
64.6,212.686116611,212.5770569
64.5,212.68617735,212.569458
64.4,212.686238094,212.5694427
64.3,212.686298842,212.5897064
64.2,212.686359595,212.4873657
64.1,212.686420352,212.43927
64.0,212.686481114,212.4176178
63.9,212.686541881,212.3908539
63.8,212.686602652,212.3701019
63.7,212.686663427,212.3409119
63.6,212.686724207,212.3652344
63.5,212.686784992,212.3755493
63.4,212.686845781,212.3881531
63.3,212.686906575,212.3894958
63.2,212.686967374,212.4221649
63.1,212.687028177,212.4036865
63.0,212.687088984,212.4036713
62.9,212.687149796,212.404892
62.8,212.687210613,212.3936615
62.7,212.687271434,212.4026947
62.6,212.687332259,212.3986359
62.5,212.68739309,212.4034882
62.4,212.687453924,212.4011383
62.3,212.687514764,212.4016876
62.2,212.687575607,212.4035797
62.1,212.687636456,212.4337006
62.0,212.687697309,212.4313354
61.9,212.687758166,212.4118195
61.8,212.687819028,212.4269104
61.7,212.687879894,212.4340668
61.6,212.687940765,212.4326477
61.5,212.68800164,212.4348907
61.4,212.68806252,212.4391327
61.3,212.688123405,212.4410248
61.2,212.688184294,212.4335938
61.1,212.688245187,212.4135284
61.0,212.688306085,212.4295807
60.9,212.688366988,212.4196777
60.8,212.688427895,212.4090118
60.7,212.688488806,212.4148102
60.6,212.688549722,212.4174805
60.5,212.688610642,212.4138947
60.4,212.688671567,212.4074707
60.3,212.688732497,212.4095917
60.2,212.688793431,212.4139709
60.1,212.688854369,212.4130859
60.0,212.688915312,212.4172974
59.9,212.688976259,212.4223633
59.8,212.689037211,212.4287262
59.7,212.689098167,212.4273987
59.6,212.689159128,212.4254761
59.5,212.689220093,212.413559
59.4,212.689281063,212.4002228
59.3,212.689342037,212.3800354
59.2,212.689403016,212.3730621
59.1,212.689463999,212.3746338
59.0,212.689524987,212.3822327
58.9,212.689585979,212.3776245
58.8,212.689646975,212.3740387
58.7,212.689707976,212.3649445
58.6,212.689768982,212.3614197
58.5,212.689829991,212.3599701
58.4,212.689891006,212.3648834
58.3,212.689952025,212.3625183
58.2,212.690013048,212.3635254
58.1,212.690074075,212.3300171
58.0,212.690135107,212.3321533
57.9,212.690196144,212.3478699
57.8,212.690257185,212.3560028
57.7,212.69031823,212.3692017
57.6,212.69037928,212.3417664
57.5,212.690440334,212.3621063
57.4,212.690501393,212.4045715
57.3,212.690562456,212.4088135
57.2,212.690623524,212.4017487
57.1,212.690684596,212.361145
57.0,212.690745672,212.3433533
56.9,212.690806753,212.4024048
56.8,212.690867838,212.4023895
56.7,212.690928927,212.375061
56.6,212.690990022,212.3414307
56.5,212.69105112,212.3711853
56.4,212.691112223,212.3734283
56.3,212.69117333,212.3730469
56.2,212.691234442,212.3793793
56.1,212.691295558,212.3836517
56.0,212.691356678,212.3712769
55.9,212.691417803,212.4168854
55.8,212.691478932,212.3985443
55.7,212.691540066,212.4104462
55.6,212.691601204,212.4345856
55.5,212.691662346,212.3780975
55.4,212.691723493,212.3759766
55.3,212.691784644,212.3830261
55.2,212.6918458,212.376297
55.1,212.69190696,212.4022369
55.0,212.691968124,212.4346161
54.9,212.692029293,212.4420319
54.8,212.692090466,212.4160156
54.7,212.692151643,212.4102325
54.6,212.692212825,212.4049683
54.5,212.692274011,212.4104156
54.4,212.692335202,212.3983612
54.3,212.692396396,212.4085846
54.2,212.692457596,212.411377
54.1,212.692518799,212.4177704
54.0,212.692580007,212.414856
53.9,212.69264122,212.4285126
53.8,212.692702436,212.4261322
53.7,212.692763657,212.4386902
53.6,212.692824883,212.4451904
53.5,212.692886112,212.4542084
53.4,212.692947346,212.4557953
53.3,212.693008585,212.4493866
53.2,212.693069827,212.4530792
53.1,212.693131075,212.4678955
53.0,212.693192326,212.4643707
52.9,212.693253582,212.4547272
52.8,212.693314842,212.45224
52.7,212.693376106,212.4543762
52.6,212.693437375,212.4645691
52.5,212.693498648,212.4771118
52.4,212.693559925,212.4908905
52.3,212.693621207,212.4729462
52.2,212.693682493,212.4527435
52.1,212.693743783,212.4587097
52.0,212.693805078,212.4558105
51.9,212.693866377,212.4692993
51.8,212.69392768,212.4729614
51.7,212.693988988,212.4378967
51.6,212.6940503,212.4510193
51.5,212.694111616,212.4715118
51.4,212.694172936,212.4999695
51.3,212.694234261,212.5052338
51.2,212.69429559,212.510025
51.1,212.694356923,212.5014801
51.0,212.694418261,212.4936523
50.9,212.694479603,212.4746246
50.8,212.694540949,212.4710846
50.7,212.6946023,212.4791718
50.6,212.694663655,212.483963
50.5,212.694725014,212.4887543
50.4,212.694786377,212.4858398
50.3,212.694847745,212.4679108
50.2,212.694909117,212.4492798
50.1,212.694970493,212.4425507
50.0,212.695031873,212.4423065
49.9,212.695093258,212.4486694
49.8,212.695154647,212.4534454
49.7,212.69521604,212.4036102
49.6,212.695277438,212.4127808
49.5,212.69533884,212.4341736
49.4,212.695400246,212.4343719
49.3,212.695461656,212.4144135
49.2,212.695523071,212.4087219
49.1,212.69558449,212.4046478
49.0,212.695645913,212.4130096
48.9,212.69570734,212.4107819
48.8,212.695768772,212.3983459
48.7,212.695830207,212.4082947
48.6,212.695891647,212.4163666
48.5,212.695953092,212.416275
48.4,212.69601454,212.4115143
