chainage,true_wse,raster_value
90.8,238.000210822,237.9854736
90.6,238.000216116,238.0366364
90.4,238.000221409,237.751358
90.2,238.000226702,237.7607269
90.0,238.000231996,237.7124786
89.79999999999998,238.000237289,237.7790985
89.59999999999998,238.000242582,237.8556213
89.4,238.000247876,238.0172729
89.2,238.000253169,238.035141
89.0,238.000258462,237.9415741
88.79999999999998,238.000263756,237.9324341
88.59999999999998,238.000269049,237.9475708
88.4,238.000274342,237.9324646
88.2,238.000279636,237.8862915
88.0,238.000284929,237.8907776
87.79999999999998,238.000290222,237.8806915
87.59999999999998,238.000295516,237.8800354
87.4,238.000300809,237.9025574
87.2,238.000306102,237.9371948
87.0,238.000311396,237.9339294
86.79999999999998,238.000316689,237.8966827
86.59999999999998,238.000321982,237.9287872
86.4,238.000327276,237.9422302
86.2,238.000332569,237.9428864
86.0,238.000337862,237.8187561
85.79999999999998,238.000343155,237.9365692
85.59999999999998,238.000348449,237.8978119
85.4,238.000353742,237.8739929
85.2,238.000359035,237.90448
85.0,238.000364329,237.9262543
84.79999999999998,238.000369622,237.939682
84.59999999999998,238.000374915,237.9654541
84.4,238.000380209,237.9418335
84.2,238.000385502,237.8973694
84.0,238.000390795,237.8934937
83.79999999999998,238.000396089,237.8673401
83.59999999999998,238.000401382,237.9078217
83.4,238.000406675,237.9090118
83.2,238.000411969,237.9046478
83.0,238.000417262,237.8264313
82.79999999999998,238.000422555,237.8335419
82.59999999999998,238.000427849,237.7974243
82.4,238.000433142,237.9961395
82.2,238.000438435,237.9853516
82.0,238.000443729,237.9268036
81.79999999999998,238.000449022,237.8482513
81.59999999999998,238.000454315,237.8211823
81.4,238.000459609,237.8053741
81.2,238.000464902,237.8180542
81.0,238.000470195,237.8476105
80.79999999999998,238.000475489,238.0202179
80.59999999999998,238.000480782,237.9225616
80.4,238.000486075,237.8425903
80.2,238.000491369,237.8492737
80.0,238.000496662,237.8594055
79.79999999999998,238.000501955,237.9216309
79.59999999999998,238.000507249,237.9019165
79.4,238.000512542,237.8660431
79.2,238.000517835,237.8545685
79.0,238.000523129,237.8031464
78.79999999999998,238.000528422,237.8458862
78.59999999999998,238.000533715,237.8365784
78.4,238.000539008,237.8199615
78.2,238.000544302,237.7556
78.0,238.000549595,237.8529358
77.79999999999998,238.000554888,237.8983765
77.59999999999998,238.000560182,237.9077301
77.4,238.000565475,237.8964081
77.2,238.000570768,237.9072571
77.0,238.000576062,237.9138184
76.79999999999998,238.000581355,237.8986359
76.59999999999998,238.000586648,237.9038239
76.4,238.000591942,237.9056244
76.2,238.000597235,237.860672
76.0,238.000602528,237.9064636
75.79999999999998,238.000607822,237.9116364
75.59999999999998,238.000613115,237.9478455
75.4,238.000618408,237.8673401
75.2,238.000623702,237.932663
75.0,238.000628995,237.8670807
74.79999999999998,238.000634288,237.8995514
74.59999999999998,238.000639582,238.1128998
74.4,238.000644875,237.9848938
74.2,238.000650168,237.9888916
74.0,238.000655462,237.8615265
73.79999999999998,238.000660755,237.8744049
73.59999999999998,238.000666048,237.942215
73.4,238.000671342,237.9750061
73.2,238.000676635,237.9113617
73.0,238.000681928,237.883255
72.79999999999998,238.000687222,237.825531
72.59999999999998,238.000692515,237.8318939
72.4,238.000697808,237.8492432
72.2,238.000703102,237.8262177
72.0,238.000708395,237.7658081
71.8,238.000713688,237.9326019
71.6,238.000718981,237.7739258
71.4,238.000724275,237.9850159
71.2,238.000729568,237.8894043
71.0,238.000734861,238.0541077
70.8,238.000740155,237.9449158
70.6,238.000745448,237.9415283
